Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_4,195,3
144,Equipe_2,274,6
144,Equipe_4,136,2
144,Equipe_4,282,6
144,Equipe_2,288,8

# CONFIG: P12_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,252,6
144,Equipe_1,205,4
144,Equipe_1,253,6
144,Equipe_1,264,10
144,Equipe_1,176,3

# CONFIG: P12_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_3,251,7
144,Equipe_4,260,7
144,Match Nul,248,7
144,Equipe_3,234,4
144,Equipe_4,247,8

# CONFIG: P12_D1_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,22,2
144,Match Nul,22,2
144,Match Nul,23,2
144,Match Nul,20,2
144,Match Nul,22,2

# CONFIG: P12_D1_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,53,5
144,Equipe_4,50,5
144,Equipe_4,43,4
144,Equipe_2,62,9
144,Equipe_2,43,4

# CONFIG: P12_D1_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,51,5
144,Equipe_1,24,2
144,Equipe_1,42,4
144,Equipe_1,50,5
144,Equipe_1,55,7

# CONFIG: P12_D1_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,80,7
144,Equipe_1,89,7
144,Match Nul,109,9
144,Equipe_4,96,9
144,Equipe_4,96,6

# CONFIG: P12_D1_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,23,2
144,Match Nul,21,2
144,Match Nul,23,2
144,Match Nul,23,2
144,Match Nul,20,2

# CONFIG: P12_D1_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_4,29,3
144,Equipe_4,52,8
144,Equipe_4,39,3
144,Equipe_2,30,3
144,Equipe_4,52,7

# CONFIG: P12_D1_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_3,61,8
144,Equipe_1,36,4
144,Equipe_3,65,8
144,Equipe_3,24,2
144,Equipe_3,67,9

# CONFIG: P12_D1_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 1
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,105,9
144,Equipe_2,108,9
144,Equipe_1,92,8
144,Equipe_4,107,8
144,Equipe_1,60,4

# CONFIG: P15_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Match Nul,115,2
225,Match Nul,116,2
225,Match Nul,117,2
225,Match Nul,120,2
225,Match Nul,115,2

# CONFIG: P15_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_2,300,4
225,Equipe_2,300,5
225,Equipe_4,303,7
225,Equipe_2,309,8
225,Equipe_2,310,9

# CONFIG: P15_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_3,231,9
225,Equipe_1,213,4
225,Equipe_3,213,4
225,Equipe_3,212,4
225,Equipe_3,209,3

# CONFIG: P15_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_2,241,9
225,Equipe_3,220,6
225,Equipe_1,234,7
225,Equipe_2,241,8
225,Equipe_2,233,12

# CONFIG: P15_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Match Nul,106,2
225,Match Nul,106,2
225,Match Nul,107,2
225,Match Nul,103,2
225,Match Nul,106,2

# CONFIG: P15_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_4,213,2
225,Equipe_4,246,9
225,Equipe_4,244,12
225,Equipe_2,238,8
225,Equipe_2,241,10

# CONFIG: P15_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_3,225,3
225,Equipe_1,248,8
225,Equipe_1,243,8
225,Equipe_3,229,4
225,Equipe_1,251,9

# CONFIG: P15_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Match Nul,237,9
225,Equipe_1,263,11
225,Equipe_2,224,7
225,Equipe_2,262,11
225,Equipe_3,255,13

# CONFIG: P15_D1_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Match Nul,33,2
225,Match Nul,30,2
225,Match Nul,32,2
225,Match Nul,33,2
225,Match Nul,34,2

# CONFIG: P15_D1_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_2,32,2
225,Equipe_4,89,10
225,Equipe_4,75,6
225,Equipe_2,68,5
225,Equipe_4,43,3

# CONFIG: P15_D1_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_3,129,10
225,Equipe_1,119,8
225,Equipe_3,69,4
225,Equipe_1,131,9
225,Equipe_1,114,7

# CONFIG: P15_D1_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_3,137,8
225,Equipe_2,160,9
225,Match Nul,148,9
225,Equipe_4,167,10
225,Equipe_2,159,9

# CONFIG: P15_D1_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Match Nul,29,2
225,Match Nul,29,2
225,Match Nul,31,2
225,Match Nul,30,2
225,Match Nul,31,2

# CONFIG: P15_D1_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_2,71,5
225,Equipe_2,103,7
225,Match Nul,48,3
225,Equipe_2,94,7
225,Equipe_2,127,15

# CONFIG: P15_D1_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_1,24,2
225,Equipe_3,38,3
225,Equipe_1,77,12
225,Equipe_3,61,6
225,Equipe_3,71,8

# CONFIG: P15_D1_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 15x15, Profondeur: 1
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 1
Profondeur IA = 1
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
225,Equipe_1,140,7
225,Equipe_2,170,13
225,Equipe_4,141,7
225,Equipe_1,69,3
225,Equipe_3,178,13
