# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:34:01 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,39,4
100,Equipe_1,24,3
100,Equipe_2,29,3
100,Equipe_1,10,1
100,Match Nul,46,4
100,Match Nul,108,7
100,Match Nul,25,3
100,Match Nul,18,2
100,Equipe_1,20,3
100,Equipe_2,84,5
100,Equipe_1,34,3
100,Equipe_2,92,7
100,Match Nul,14,3
100,Equipe_1,40,3
100,Match Nul,27,3
100,Equipe_1,40,2
100,Equipe_1,8,1
100,Equipe_1,17,2
100,Match Nul,76,8
100,Equipe_1,50,4
100,Match Nul,85,7
