# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (TreeOfChambersHeuristic) vs MaxNStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_1,3003,4
400,Equipe_3,4312,6
400,Equipe_1,3496,6
400,Equipe_3,3112,4
400,Equipe_3,4219,9

# CONFIG: P20_D3_AlphaBetaStrategie_TreeOfChambersHeuristic_VS_MaxNStrategie_VoronoiHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (TreeOfChambersHeuristic) vs MaxNStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_4,4160,5
400,Equipe_2,5002,8
400,Equipe_2,5907,20
400,Match Nul,4400,11
400,Match Nul,3072,13

# CONFIG: P20_D3_AlphaBetaStrategie_TreeOfChambersHeuristic_VS_MaxNStrategie_TreeOfChambersHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (TreeOfChambersHeuristic) vs MaxNStrategie (TreeOfChambersHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Match Nul,15992,7
400,Equipe_3,16297,4
400,Equipe_1,18545,5
400,Match Nul,19707,5
400,Equipe_3,14609,5

# CONFIG: P20_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_ParanoidStrategie_FreeSpaceHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs ParanoidStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Match Nul,193,2
400,Match Nul,195,3
400,Match Nul,171,2
400,Match Nul,187,2
400,Equipe_4,184,2

# CONFIG: P20_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_ParanoidStrategie_VoronoiHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs ParanoidStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_4,397,7
400,Equipe_4,337,3
400,Equipe_2,380,5
400,Equipe_4,395,7
400,Equipe_4,377,10

# CONFIG: P20_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_ParanoidStrategie_TreeOfChambersHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs ParanoidStrategie (TreeOfChambersHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_4,8410,2
400,Equipe_4,10003,3
400,Equipe_4,9856,2
400,Equipe_2,9765,3
400,Equipe_4,9914,3

# CONFIG: P20_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_ParanoidStrategie_FreeSpaceHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs ParanoidStrategie (FreeSpaceHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_3,428,6
400,Equipe_3,374,4
400,Equipe_1,460,13
400,Equipe_1,439,7
400,Match Nul,552,16

# CONFIG: P20_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_ParanoidStrategie_VoronoiHeuristic
# Plateau: 20x20, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs ParanoidStrategie (VoronoiHeuristic)
# Parties: 5
Nombre d'Equipes = 4
Joueurs Par Equipe = 2
Profondeur IA = 3
Nombre Parties = 5


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
400,Equipe_3,527,11
400,Equipe_2,663,18
400,Equipe_3,593,12
400,Equipe_2,563,10
400,Equipe_4,639,12
