# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:27:48 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,32,3
100,Equipe_2,80,7
100,Equipe_1,22,3
100,Match Nul,143,9
100,Equipe_2,63,10
100,Match Nul,41,4
100,Equipe_2,11,2
100,Equipe_2,41,3
100,Equipe_2,64,5
100,Equipe_2,26,5
100,Equipe_2,36,3
100,Equipe_2,49,8
100,Equipe_2,18,2
100,Match Nul,62,6
100,Match Nul,53,4
100,Equipe_1,12,2
100,Equipe_2,79,6
100,Equipe_1,55,4
100,Equipe_1,49,4
100,Equipe_2,51,6
