# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:29:23 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,28,4
100,Match Nul,102,7
100,Equipe_1,38,3
100,Equipe_1,13,3
100,Equipe_1,11,2
100,Match Nul,114,6
100,Equipe_1,48,4
100,Equipe_2,11,2
100,Equipe_1,45,6
100,Equipe_2,29,3
100,Match Nul,92,5
100,Equipe_2,118,7
100,Equipe_1,37,3
100,Match Nul,38,3
100,Equipe_2,45,4
100,Equipe_2,62,7
100,Match Nul,11,2
100,Equipe_1,53,4
100,Equipe_1,43,4
100,Equipe_2,25,4
100,Match Nul,22,3
